,input_size,stumpy CPU (12 threads),pyscamp CPU (12 threads),pyscamp CPU Advantage,stumpy GPU (fp64),pyscamp GPU fp64,pyscamp GPU fp64 Advantage,pyscamp GPU fp32,pyscamp CPU (12 threads) + GPU fp64
0,8192,6.811501741409302,0.010167360305786133,669.9380701137296,1.7474830150604248,0.009638786315917969,181.2969971307015,0.03526592254638672,0.012931108474731445
1,16384,0.18934154510498047,0.030382156372070312,6.2319982421997615,2.2599048614501953,0.015918731689453125,141.96513299784328,0.019111156463623047,0.02875685691833496
2,32768,0.7477278709411621,0.10199451446533203,7.331059663951977,3.3556783199310303,0.03632545471191406,92.37815043318456,0.03591299057006836,0.08034849166870117
3,65536,3.0750274658203125,0.39890575408935547,7.708656579397203,5.309834003448486,0.055480003356933594,95.70716802750323,0.0692739486694336,0.20257353782653809
4,131072,13.951135873794556,1.4869990348815918,9.382074598929023,9.711273193359375,0.10059857368469238,96.5348994290671,0.12402892112731934,0.5158672332763672
5,262144,72.19657611846924,5.921625375747681,12.192020186578166,18.185117959976196,0.2210681438446045,82.26023724503277,0.23036861419677734,1.2440214157104492
6,524288,367.5346155166626,22.866898775100708,16.072779222553056,36.50057411193848,0.5732064247131348,63.67788729898736,0.6300628185272217,2.6372833251953125
7,1048576,,93.81405830383301,,111.84353017807007,1.9583749771118164,57.11037543127482,2.112910270690918,9.309940814971924
8,2097152,,359.32793045043945,,439.93811321258545,7.1506829261779785,61.52392963782709,7.663986682891846,26.99919605255127
